mask_id,timestamp,status
1355,398.414995231,dropped
1356,398.448423878,dropped
1357,398.481664743,dropped
1358,398.515066692,dropped
1359,398.548350807,dropped
1360,398.581724268,dropped
1361,398.614995077,dropped
1362,398.64840182,dropped
1363,398.681661077,dropped
1364,398.715076787,dropped
1365,398.748311219,dropped
1366,398.781737554,dropped
1367,398.81499177,dropped
1368,398.848410064,dropped
1369,398.881642996,dropped
1370,398.915061354,dropped
1371,398.948336981,dropped
1372,398.981712261,dropped
1373,399.015004417,dropped
1374,399.048422775,dropped
1375,399.081668471,dropped
1376,399.115047836,dropped
1377,399.148373784,dropped
1378,399.181731929,dropped
1379,399.214991282,dropped
1380,399.24828162,dropped
1381,399.281669696,dropped
1382,399.31506795,dropped
1383,399.348345907,dropped
1384,399.381721602,dropped
1385,399.414953864,dropped
1386,399.448417948,dropped
1387,399.481688629,dropped
1388,399.515064747,dropped
1389,399.548356137,dropped
1390,399.581724506,dropped
1391,399.615020874,dropped
1392,399.648418573,dropped
1393,399.681654015,dropped
1394,399.714926096,dropped
1395,399.748355328,dropped
1396,399.781731612,dropped
1397,399.815011256,dropped
1398,399.84837321,dropped
1399,399.881659781,dropped
1400,399.91504548,dropped
1401,399.948308529,dropped
1402,399.981719824,dropped
1403,400.014995351,dropped
1404,400.048401763,dropped
1405,400.081665482,dropped
1406,400.11508632,dropped
1407,400.148351858,dropped
1408,400.181598918,dropped
1409,400.214968563,dropped
1410,400.248380496,dropped
1411,400.281664003,dropped
1412,400.315086915,dropped
1413,400.348358932,dropped
1414,400.381732567,dropped
1415,400.414986775,dropped
1416,400.448379209,dropped
1417,400.481645162,dropped
1418,400.515073983,dropped
1419,400.548335401,dropped
1420,400.581725937,dropped
1421,400.614991983,dropped
1422,400.648416227,dropped
1423,400.681658684,dropped
1424,400.715023715,dropped
1425,400.748346069,dropped
1426,400.78172438,dropped
1427,400.814994512,dropped
1428,400.848408541,dropped
1429,400.881661308,dropped
1430,400.915065028,dropped
1431,400.948366633,dropped
1432,400.981716151,dropped
1433,401.015019768,dropped
1434,401.04839894,dropped
1435,401.081672296,dropped
1436,401.115046872,dropped
1437,401.148351414,dropped
1438,401.181577687,dropped
1439,401.214995483,dropped
1440,401.248394191,dropped
1441,401.281622603,dropped
1442,401.31506999,dropped
1443,401.348368307,dropped
1444,401.381746235,dropped
1445,401.414982467,dropped
1446,401.448437738,dropped
1447,401.481660627,dropped
1448,401.515061431,dropped
1449,401.548309143,dropped
1450,401.581729094,dropped
1451,401.614984053,dropped
1452,401.648436728,dropped
1453,401.681638052,dropped
1454,401.715062569,dropped
1455,401.748307183,dropped
1456,401.78173103,dropped
1457,401.814971239,dropped
1458,401.848434034,dropped
1459,401.881636539,dropped
1460,401.91506626,dropped
1461,401.948326646,dropped
1462,401.981727474,dropped
1463,402.014954146,dropped
1464,402.048452986,dropped
1465,402.081638857,dropped
1466,402.11504374,dropped
1467,402.148348279,dropped
1468,402.181697611,dropped
1469,402.215011505,dropped
1470,402.248412747,dropped
1471,402.281603631,dropped
1472,402.315058796,dropped
1473,402.348312829,dropped
1474,402.381731312,dropped
1475,402.414987708,dropped
1476,402.448458708,dropped
1477,402.481637396,dropped
1478,402.515029659,dropped
1479,402.548345005,dropped
1480,402.581689121,dropped
1481,402.615009001,dropped
1482,402.648431059,dropped
1483,402.681669549,dropped
1484,402.715030141,dropped
1485,402.748362218,dropped
1486,402.781708537,dropped
1487,402.815004948,dropped
